,TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
88361,3283473,-100.0,155671.0,,,-1.0,-23.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,15.0,567.0,497.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,T,F,mobile,5011A Build/NRD90M
88372,3283576,-5.0,46963.0,,,27.0,-100.0,,,0.0,0.0,97.52999877929688,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,410.0,533.0,,,,,,,,Found,Found,Windows 7,chrome 64.0,24.0,1680x1050,match_status:2,T,F,T,F,desktop,Windows
88432,3283831,-5.0,22623.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,NotFound,33.0,-360.0,Found,Found,166.0,,215.0,215.0,,,,,,,,Found,Found,Mac OS X 10_11_6,chrome 64.0,24.0,1680x1050,match_status:2,T,F,T,F,desktop,MacOS
88450,3284016,-5.0,105585.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,-300.0,New,NotFound,166.0,,215.0,277.0,,,,,,,,New,NotFound,iOS 11.2.5,mobile safari generic,32.0,2001x1125,match_status:1,T,F,F,F,mobile,iOS Device
88472,3284211,-5.0,227398.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,607.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,F,mobile,LG-K410 Build/LRX22G
88485,3284280,-100.0,209400.0,0.0,0.0,4.0,0.0,,,0.0,0.0,100.0,NotFound,28.0,-300.0,Found,Found,166.0,15.0,390.0,549.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
88506,3284403,-5.0,196851.0,0.0,0.0,4.0,0.0,,,0.0,0.0,94.1999969482422,NotFound,52.0,-300.0,Found,Found,166.0,15.0,100.0,533.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,2160x1440,match_status:2,T,F,T,T,desktop,Windows
88530,3284521,-15.0,,,,,,,,,,,NotFound,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
88557,3284725,-10.0,139992.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,427.0,563.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,
88584,3284854,-5.0,279765.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,-300.0,New,NotFound,166.0,,529.0,600.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari generic,32.0,2048x1536,match_status:2,T,F,T,F,mobile,iOS Device
88638,3285024,-5.0,220508.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,
88665,3285145,-5.0,226734.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,607.0,507.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,
88667,3285154,-5.0,162071.0,0.0,0.0,0.0,-2.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,other,,,,F,F,T,F,mobile,LG-K410 Build/LRX22G
88719,3285330,-5.0,128614.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-420.0,Found,Found,166.0,13.0,548.0,204.0,,,,,,,,Found,Found,Windows 10,chrome 64.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
88725,3285342,-15.0,,,,,,,,,,,NotFound,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
88728,3285347,-20.0,321503.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,,266.0,127.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
88736,3285364,-20.0,217842.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,Windows
88741,3285389,-5.0,308642.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,122.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
88760,3285437,-5.0,192137.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,153.0,595.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,T,F,mobile,LG-K580 Build/MRA58K
88790,3285528,-20.0,672901.0,,,11.0,-28.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,13.0,266.0,563.0,,,,,,,,New,NotFound,,other,,,,F,F,T,F,mobile,SAMSUNG SM-J120H Build/LMY47V
88802,3285553,-10.0,549159.0,0.0,0.0,7.0,-29.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,15.0,266.0,563.0,,,,,,,,Found,Found,,other,,,,F,F,T,F,mobile,SAMSUNG SM-J120H Build/LMY47V
88872,3286012,-30.0,64779.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,607.0,561.0,,,,,,,,Found,Found,,edge 16.0,,,,F,F,T,F,desktop,Windows
88904,3286168,-5.0,362034.0,0.0,0.0,5.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,542.0,600.0,,,,,,,,Found,Found,Windows 10,firefox 58.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
88928,3286260,-5.0,401280.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,153.0,566.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,T,F,mobile,HUAWEI G7-L03 Build/HuaweiG7-L03
88939,3286324,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
88955,3286392,-5.0,167204.0,,,0.0,-12.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,495.0,394.0,,,,,,,,New,NotFound,Windows 10,ie 11.0 for desktop,24.0,1366x768,match_status:2,T,F,T,T,desktop,Trident/7.0
88963,3286408,-20.0,348325.0,,,0.0,-6.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,,176.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
88965,3286415,-10.0,76091.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,266.0,139.0,,,,,,,,Found,Found,,opera 51.0,,,,F,F,T,F,desktop,
89111,3287412,-10.0,75207.0,0.0,0.0,8.0,-100.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,15.0,457.0,561.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
89117,3287434,-15.0,83588.0,0.0,0.0,3.0,-100.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,15.0,457.0,561.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
89129,3287482,-5.0,105711.0,,,0.0,0.0,,,0.0,0.0,91.45999908447266,NotFound,52.0,-480.0,New,NotFound,166.0,,548.0,222.0,,,,,,,,Found,Found,Windows 10,firefox 58.0,24.0,1280x1024,match_status:2,T,F,T,F,desktop,Windows
89132,3287490,-20.0,364114.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,,266.0,612.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
89145,3287565,-5.0,156734.0,0.0,0.0,2.0,0.0,,,0.0,0.0,100.0,Found,52.0,-480.0,Found,Found,166.0,,341.0,222.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Trident/7.0
89163,3287698,-35.0,440523.0,,,0.0,0.0,,,0.0,0.0,95.08000183105467,NotFound,62.0,,Unknown,,225.0,,574.0,507.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,F,F,desktop,Windows
89177,3287789,-35.0,410568.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,,427.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
89181,3287841,-5.0,100153.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,305.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,Windows
89184,3287849,-45.0,158570.0,0.0,0.0,3.0,-28.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,13.0,266.0,563.0,,,,,,,,Found,Found,,chrome 64.0 for android,,,,F,F,T,F,mobile,HUAWEI VNS-L53 Build/HUAWEIVNS-L53
89229,3288155,-20.0,178442.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Moto G (5) Plus Build/NPN25.137-82
89253,3288320,-35.0,79423.0,0.0,0.0,0.0,-4.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,
89260,3288339,-5.0,50925.0,,,0.0,0.0,,,0.0,0.0,95.08000183105467,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,Found,Found,,firefox 55.0,,,,F,F,T,F,desktop,rv:55.0
89269,3288363,-5.0,137986.0,,,,,,,,,100.0,NotFound,33.0,-360.0,New,NotFound,166.0,,548.0,280.0,,,,,,,,New,NotFound,Mac OS X 10_12_6,safari generic,24.0,1440x900,match_status:2,T,F,F,F,desktop,MacOS
89417,3288978,-5.0,946678.0,0.0,0.0,5.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,-300.0,Found,Found,166.0,15.0,420.0,549.0,,,,,,,,Found,Found,iOS 11.2.5,mobile safari generic,32.0,2208x1242,match_status:1,T,F,T,F,mobile,iOS Device
89438,3289054,-5.0,755042.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,307.0,178.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
89465,3289217,-5.0,90960.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,214.0,533.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
89506,3289451,-10.0,417842.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,-300.0,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,Mac OS X 10_10_5,safari generic,24.0,2560x1600,match_status:2,T,F,F,T,desktop,MacOS
89516,3289561,-5.0,313103.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-J510MN Build/MMB29M
89536,3289665,-5.0,174365.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,
89597,3290108,-5.0,134857.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,Windows
89621,3290227,-10.0,48645.0,0.0,0.0,5.0,-7.0,,,0.0,0.0,100.0,Found,52.0,-420.0,Found,Found,166.0,12.0,636.0,472.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
89668,3290461,-5.0,198774.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,
89807,3291223,-25.0,560571.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,,266.0,315.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
89812,3291244,-5.0,402188.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,649.0,305.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,Windows
89833,3291356,-5.0,69833.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
89840,3291369,-5.0,106164.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,-300.0,New,NotFound,166.0,,215.0,533.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari generic,32.0,1334x750,match_status:1,T,F,T,F,mobile,iOS Device
89956,3291797,-5.0,61921.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,650.0,299.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
89963,3291820,-5.0,535113.0,,,22.0,-37.0,,,,,100.0,NotFound,33.0,-480.0,New,NotFound,166.0,13.0,122.0,222.0,,,,,,,,New,NotFound,iOS 11.2.5,mobile safari generic,32.0,1334x750,match_status:2,T,F,T,F,mobile,iOS Device
90012,3292081,-25.0,751044.0,,,0.0,-6.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,,290.0,401.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
90025,3292230,-5.0,307648.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,Windows
90043,3292302,-5.0,120897.0,0.0,0.0,-4.0,-20.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,15.0,417.0,507.0,,,,,,,,Found,Found,,chrome 64.0 for android,,,,F,F,T,F,mobile,HTC Desire 650 Build/MMB29M
90057,3292391,-5.0,279692.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,254.0,507.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,Windows
90081,3292488,-5.0,51599.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,33.0,-360.0,Found,Found,166.0,,621.0,272.0,,,,,,,,Found,Found,iOS 11.2.6,mobile safari generic,32.0,2224x1668,match_status:1,T,F,F,T,mobile,iOS Device
90111,3292638,-20.0,536315.0,,,2.0,0.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,F,F,desktop,Moto G (4) Build/NPJS25.93-14-13
90131,3292741,-5.0,199033.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,0.0,Found,Found,121.0,,410.0,142.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,T,T,F,desktop,Trident/7.0
90183,3293144,-5.0,94806.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,563.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,Windows
90198,3293222,-5.0,232632.0,,,0.0,-6.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,
90211,3293279,-5.0,796368.0,0.0,0.0,0.0,-26.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,15.0,176.0,507.0,,,,,,,,Found,Found,,chrome 55.0 for android,,,,F,F,T,F,mobile,LG-D680 Build/KOT49I
90214,3293285,-10.0,247802.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,266.0,305.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,T,F,mobile,
90252,3293587,-5.0,298893.0,,,-5.0,-23.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,15.0,567.0,507.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,T,F,mobile,SLA-L03 Build/HUAWEISLA-L03
90261,3293631,-20.0,306166.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,F,desktop,Moto G (5) Build/NPP25.137-93
90289,3293763,-40.0,781902.0,0.0,0.0,-3.0,-97.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,159.0,15.0,503.0,633.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,CHC-U03 Build/HuaweiCHC-U03
90307,3293850,-5.0,214201.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,610.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
90362,3294617,-5.0,64456.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,136.0,280.0,,,,,,,,Found,Found,Windows 10,firefox 58.0,24.0,1600x900,match_status:2,T,F,T,F,desktop,Windows
90433,3295095,-25.0,350736.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,15.0,290.0,401.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
90464,3295306,-10.0,369391.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,649.0,305.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-A300M
90486,3295414,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
90505,3295545,-5.0,223238.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 64.0 for android,,,,F,F,T,F,mobile,LG-D693n Build/LRX22G
90519,3295621,-5.0,82934.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-420.0,New,NotFound,166.0,,410.0,153.0,,,,,,,,New,NotFound,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
90527,3295718,-5.0,233089.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,325.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
90630,3296269,-20.0,813357.0,,,15.0,-30.0,,,,,100.0,NotFound,33.0,,Unknown,,166.0,13.0,223.0,214.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
90632,3296271,-10.0,42649.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,-360.0,Found,Found,225.0,15.0,266.0,315.0,,,,,,,,Found,Found,,chrome 49.0,,,,F,T,T,F,desktop,
90705,3296841,-5.0,931903.0,,,0.0,-27.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-J730GM Build/NRD90M
90719,3296955,-5.0,76557.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,-360.0,New,NotFound,166.0,,312.0,333.0,,,,,,,,New,NotFound,Mac OS X 10_10_5,safari generic,24.0,1440x900,match_status:2,T,F,F,F,desktop,MacOS
90721,3296964,-5.0,192484.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,33.0,-360.0,Found,Found,166.0,,312.0,333.0,,,,,,,,Found,Found,Mac OS X 10_10_5,safari generic,24.0,1440x900,match_status:2,T,F,F,F,desktop,MacOS
90824,3297651,-5.0,30320.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,24.0,-300.0,Found,Found,166.0,13.0,621.0,500.0,,,,,,,,Found,Found,Mac OS X 10_13_1,chrome 64.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
90831,3297683,0.0,1212.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,15.0,474.0,161.0,,,,,,,,Found,Found,Mac OS X 10_13_2,chrome 63.0,24.0,2560x1600,match_status:2,T,F,T,T,desktop,MacOS
90851,3297785,-5.0,113781.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,33.0,-480.0,Found,Found,166.0,,529.0,222.0,,,,,,,,Found,Found,Mac OS X 10_10_5,safari generic,24.0,1440x900,match_status:2,T,F,F,F,desktop,MacOS
90902,3298103,-20.0,429138.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,,153.0,638.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
91044,3298833,-5.0,381096.0,,,3.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,469.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
91113,3299208,-10.0,90358.0,,,1.0,0.0,,,0.0,0.0,96.66999816894533,NotFound,52.0,,New,NotFound,225.0,15.0,153.0,340.0,,,,,,,,Found,Found,,opera 51.0,,,,F,F,T,F,desktop,Windows
91137,3299325,0.0,153155.0,,,4.0,-7.0,,,,,100.0,NotFound,,-420.0,New,NotFound,166.0,,621.0,225.0,,,,,,,,New,NotFound,Android,firefox,24.0,976x600,match_status:2,T,F,T,T,mobile,rv:57.0
91161,3299517,-25.0,292394.0,,,-6.0,-6.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,T,F,mobile,HUAWEI
91177,3299655,-10.0,77490.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,600.0,Found,Found,149.0,,555.0,134.0,,,,,,,,Found,Found,Mac OS X 10_12_6,safari generic,24.0,1280x800,match_status:2,T,F,T,F,desktop,MacOS
91189,3299810,-5.0,121322.0,0.0,0.0,10.0,-24.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,13.0,417.0,507.0,,,,,,,,Found,Found,,mobile safari generic,,,,F,F,T,F,mobile,
91248,3300110,-5.0,567615.0,,,-3.0,-29.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,T,F,mobile,
91251,3300141,-5.0,83332.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,-300.0,New,NotFound,166.0,,621.0,500.0,,,,,,,,New,NotFound,iOS 10.1.1,mobile safari generic,32.0,1136x640,match_status:1,T,F,F,T,mobile,iOS Device
91298,3300347,-5.0,47775.0,,,0.0,-1.0,,,,,100.0,NotFound,52.0,,New,NotFound,166.0,,492.0,266.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,T,desktop,Windows
91304,3300366,-5.0,118903.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
91402,3301009,-5.0,267619.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,Found,33.0,-480.0,Found,Found,166.0,13.0,341.0,222.0,,,,,,,,Found,Found,iOS 11.2.5,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
91428,3301187,-10.0,281264.0,,,13.0,-100.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,13.0,250.0,127.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,T,F,mobile,
91468,3301515,-5.0,178382.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
91583,3302275,-20.0,87699.0,,,1.0,-31.0,10.0,-31.0,,,100.0,NotFound,15.0,-300.0,New,NotFound,166.0,12.0,317.0,597.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,100.0,Found,New,NotFound,iOS 11.2.5,mobile safari generic,32.0,1334x750,match_status:1,T,F,T,T,mobile,iOS Device
91603,3302428,-45.0,487264.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,T,F,mobile,CAM-L03 Build/HUAWEICAM-L03
91639,3302644,-5.0,918619.0,0.0,0.0,8.0,-32.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,15.0,417.0,507.0,,,,,,,,Found,Found,,chrome 60.0 for android,,,,F,F,T,F,mobile,C1904
91640,3302648,-5.0,78612.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,305.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
91655,3302725,-5.0,62361.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,621.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
91774,3303354,-5.0,34126.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,529.0,600.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
91826,3303501,-5.0,193647.0,,,1.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,384.0,507.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,F,desktop,Moto G (5) Build/NPPS25.137-15-11
91859,3303608,-5.0,525173.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,
91907,3303780,-20.0,504194.0,,,0.0,0.0,,,0.0,0.0,95.08000183105467,NotFound,52.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,Found,Found,,edge 16.0,,,,F,F,T,F,desktop,Windows
91935,3303919,-25.0,112425.0,0.0,0.0,21.0,-100.0,13.0,-47.0,0.0,0.0,100.0,Found,11.0,-300.0,Found,Found,166.0,13.0,122.0,597.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,142.0,Found,Found,Found,Android 7.1.1,chrome 64.0 for android,24.0,855x480,match_status:2,T,F,T,T,mobile,A574BL Build/NMF26F
91966,3304091,-15.0,79984.0,,,,,4.0,-23.0,2.0,-27.0,96.3000030517578,NotFound,52.0,-360.0,New,NotFound,,,,,185.0,14.0,IP_PROXY:ANONYMOUS,15.0,111.0,142.0,Found,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1600x900,match_status:2,T,F,T,T,desktop,Trident/7.0
91977,3304300,-5.0,210614.0,,,0.0,0.0,,,0.0,0.0,95.08000183105467,NotFound,52.0,,New,NotFound,225.0,,266.0,127.0,,,,,,,,Found,Found,,edge 15.0,,,,F,F,T,F,desktop,Windows
